txnId,userId,productId,quantity,unitPrice,timestamp
t640,u1696,p1,5,277.89,1756795302732
t641,u2830,p10,5,161.99,1755737032732
t642,u3132,p8,5,77.93,1757166884732
t643,u2502,p9,3,84.07,1755619567732
t644,u2800,p8,4,266.13,1756362534732
t645,u2558,p10,5,296.28,1755115076732
t646,u2632,p9,1,130.17,1755368618732
t647,u1106,p5,1,201.12,1756337726732
t648,u535,p7,2,18.51,1756015047732
t649,u4467,p1,3,159.14,1756220204732
t650,u3342,p4,5,37.78,1755456165732
t651,u2271,p2,3,23.10,1755110481732
t652,u4574,p1,2,236.49,1754888204732
t653,u4614,p9,2,39.35,1754971715732
t654,u2871,p6,5,110.82,1755485884732
t655,u4857,p6,3,56.33,1755400683732
t656,u3552,p5,4,241.72,1755468096732
t657,u1999,p6,1,99.23,1756757575732
t658,u4845,p8,4,16.09,1757022262732
t659,u2634,p7,3,172.75,1756179726732
t660,u2059,p6,5,187.98,1756536700732
t661,u3366,p6,3,89.32,1755155498732
t662,u2726,p7,2,266.43,1756126452732
t663,u2581,p1,1,265.53,1755695577732
t664,u4885,p1,5,8.44,1756903958732
t665,u4525,p3,4,15.48,1756071460732
t666,u4581,p10,1,170.74,1756008392732
t667,u1570,p5,4,73.02,1755384653732
t668,u2836,p6,4,276.34,1756051814732
t669,u3028,p6,2,47.92,1756108447732
t670,u899,p3,1,214.06,1757034805732
t671,u4491,p7,2,298.17,1756415982732
t672,u1216,p5,3,297.64,1754647541732
t673,u2727,p10,2,299.45,1756084751732
t674,u4050,p5,1,244.88,1755340931732
t675,u298,p3,2,104.81,1756476996732
t676,u2450,p3,1,8.96,1756059394732
t677,u950,p3,5,151.79,1756049826732
t678,u3739,p5,4,57.76,1755099707732
t679,u4028,p4,4,105.88,1755765310732
t680,u159,p2,4,271.40,1757145711732
t681,u3593,p6,1,242.67,1755822289732
t682,u4886,p7,5,38.15,1755846403732
t683,u2478,p5,4,67.60,1754693492732
t684,u4791,p6,4,217.72,1754897675732
t685,u86,p9,1,283.13,1755126996732
t686,u2110,p4,1,83.28,1756148950732
t687,u2617,p6,5,70.92,1755715401732
t688,u1735,p10,4,206.34,1755201595732
t689,u4258,p3,1,281.64,1754980594732
t690,u4896,p5,3,26.14,1755559069732
t691,u1997,p8,2,265.56,1755309294732
t692,u1486,p7,1,43.03,1756790277732
t693,u873,p5,1,178.33,1754935219732
t694,u3961,p2,3,72.67,1754923308732
t695,u4096,p2,4,214.98,1755468097732
t696,u836,p9,2,162.48,1756855161732
t697,u3114,p2,2,213.65,1755065333732
t698,u2964,p9,1,195.20,1757121689732
t699,u4538,p10,3,259.64,1756065681732
t700,u2310,p8,2,5.74,1756219258732
t701,u4963,p5,3,120.34,1755600859732
t702,u1717,p3,4,56.44,1756214777732
t703,u591,p7,1,57.95,1754823233732
t704,u197,p1,1,201.13,1756334058732
t705,u1901,p3,4,160.04,1754865567732
t706,u4008,p3,5,36.79,1755404151732
t707,u1983,p1,1,147.58,1756475977732
t708,u3158,p1,4,18.16,1755093814732
t709,u861,p6,2,205.81,1756107846732
t710,u579,p7,4,118.83,1756580047732
t711,u2365,p6,2,304.69,1755061910732
t712,u1268,p10,5,45.39,1755844922732
t713,u2928,p8,5,149.76,1757154608732
t714,u763,p6,5,303.15,1757220139732
t715,u993,p8,2,293.90,1755652433732
t716,u304,p5,4,9.98,1756456336732
t717,u1425,p6,4,213.05,1756451468732
t718,u3235,p3,3,254.77,1756740184732
t719,u3196,p10,5,162.19,1755748090732
t720,u434,p10,2,171.61,1754958648732
t721,u1432,p3,5,160.40,1755861416732
t722,u23,p7,1,291.28,1756772195732
t723,u3688,p6,3,297.01,1755035249732
t724,u4449,p10,1,302.12,1756572322732
t725,u161,p8,5,195.50,1755626275732
t726,u2047,p7,1,291.98,1754823057732
t727,u1874,p10,4,261.56,1755427027732
t728,u3750,p9,1,112.61,1755993113732
t729,u583,p10,1,198.47,1754788867732
t730,u3031,p3,3,243.77,1755297981732
t731,u4509,p5,2,81.54,1754712128732
t732,u3446,p4,2,243.65,1756110733732
t733,u732,p9,4,204.27,1755846048732
t734,u3339,p10,5,91.00,1756032783732
t735,u747,p1,3,268.11,1756960120732
t736,u653,p6,5,115.74,1756058043732
t737,u2038,p6,3,59.20,1757110908732
t738,u3896,p9,3,236.01,1756389395732
t739,u658,p5,1,58.60,1757116258732
t740,u2095,p2,2,193.43,1755675064732
t741,u2817,p3,5,72.28,1756835571732
t742,u7,p7,4,258.12,1757102651732
t743,u2065,p8,2,297.87,1756515179732
t744,u2849,p9,5,197.83,1756514269732
t745,u1580,p9,3,191.70,1756794317732
t746,u3746,p3,1,267.91,1755485617732
t747,u3502,p8,1,242.37,1756462794732
t748,u1126,p2,1,217.75,1754931471732
t749,u4026,p10,3,179.85,1755131310732
t750,u3681,p7,5,154.89,1756642711732
t751,u661,p3,5,235.14,1756965792732
t752,u4101,p7,4,46.56,1756281961732
t753,u4598,p9,2,39.19,1756579437732
t754,u1343,p2,1,42.20,1756900763732
t755,u1159,p7,2,165.90,1756397561732
t756,u4120,p2,1,276.10,1755720006732
t757,u66,p8,4,164.30,1756823103732
t758,u2838,p1,2,275.06,1754960888732
t759,u2244,p4,1,104.44,1754882996732
t760,u3310,p7,4,289.33,1755724716732
t761,u4046,p7,1,83.85,1755070672732
t762,u4362,p9,5,211.79,1754807754732
t763,u3678,p8,5,255.99,1757070141732
t764,u1049,p6,2,115.43,1755212565732
t765,u2096,p10,2,136.84,1754828337732
t766,u1360,p2,4,43.03,1756206283732
t767,u3652,p4,1,267.50,1756002358732
t768,u3763,p9,5,185.74,1755088537732
t769,u502,p6,1,197.60,1755236266732
t770,u3463,p5,4,249.73,1757186413732
t771,u1183,p1,3,91.52,1755365619732
t772,u1714,p7,4,112.31,1756491131732
t773,u2540,p3,2,250.13,1755738222732
t774,u2840,p7,4,291.38,1756779090732
t775,u2581,p5,5,129.82,1756669921732
t776,u300,p1,2,19.46,1756758540732
t777,u66,p1,1,254.46,1755538732732
t778,u4392,p5,2,255.58,1755684137732
t779,u4047,p4,1,204.28,1757130693732
t780,u4773,p8,4,136.42,1756677884732
t781,u4413,p9,2,34.35,1755286143732
t782,u3517,p8,5,63.19,1755177957732
t783,u25,p7,2,106.77,1755480287732
t784,u1125,p2,3,197.05,1755169026732
t785,u4337,p8,1,282.87,1754774085732
t786,u2236,p2,4,212.79,1756901466732
t787,u525,p4,3,143.27,1756309996732
t788,u4982,p3,2,112.96,1755921893732
t789,u378,p5,5,125.33,1755677130732
t790,u4177,p2,5,210.04,1755639348732
t791,u3652,p4,2,100.74,1754685192732
t792,u4666,p6,1,79.36,1755307748732
t793,u3485,p2,4,80.00,1755987425732
t794,u304,p10,4,190.33,1755331922732
t795,u2091,p7,5,257.97,1756659311732
t796,u1074,p4,4,181.00,1754962052732
t797,u518,p3,5,50.65,1755957458732
t798,u2393,p7,1,152.78,1756871553732
t799,u4109,p9,2,241.50,1756461344732
t800,u2394,p10,1,285.04,1756325307732
t801,u1023,p1,2,302.93,1755819309732
t802,u2009,p4,1,195.23,1756760983732
t803,u4274,p9,2,284.82,1755292769732
t804,u4530,p10,3,244.87,1755889522732
t805,u3386,p10,3,73.75,1756230779732
t806,u1908,p5,3,291.51,1757228008732
t807,u4180,p6,3,224.89,1755201052732
t808,u552,p10,1,127.61,1756581498732
t809,u116,p10,3,258.43,1755241169732
t810,u4815,p8,3,103.22,1755016743732
t811,u2290,p4,4,166.12,1755550246732
t812,u248,p3,3,234.95,1754903500732
t813,u336,p7,3,139.39,1756180035732
t814,u4361,p10,3,250.97,1756948377732
t815,u4138,p7,4,159.69,1754839133732
t816,u4180,p4,4,137.72,1757173817732
t817,u2508,p6,2,79.22,1755319603732
t818,u2658,p5,1,176.23,1756430516732
t819,u2704,p8,4,114.10,1755119789732
t820,u1143,p9,2,66.08,1755675763732
t821,u59,p7,1,278.28,1755616136732
t822,u796,p10,3,33.05,1756719897732
t823,u861,p3,3,16.41,1755946738732
t824,u3917,p7,5,92.42,1754816885732
t825,u4814,p2,5,11.35,1756010683732
t826,u3390,p5,3,286.86,1756767722732
t827,u3286,p2,3,108.68,1755609783732
t828,u1894,p3,3,223.51,1756740688732
t829,u3176,p4,2,304.24,1754719432732
t830,u3401,p7,4,99.76,1756851846732
t831,u3658,p5,5,23.23,1756155866732
t832,u2608,p8,3,88.11,1756585811732
t833,u3342,p8,1,101.05,1754824201732
t834,u2490,p7,3,21.51,1756856486732
t835,u1031,p1,2,28.38,1756223503732
t836,u1804,p1,4,247.41,1756300691732
t837,u2136,p10,4,275.69,1757226716732
t838,u4414,p3,5,289.46,1756389330732
t839,u2586,p10,3,229.70,1756416831732
t840,u448,p2,5,252.47,1757118940732
t841,u624,p9,4,100.97,1754683967732
t842,u3403,p1,5,199.01,1757205054732
t843,u1745,p8,1,297.64,1756707535732
t844,u1411,p9,2,8.31,1757087473732
t845,u3549,p10,5,44.27,1756654652732
t846,u2179,p5,2,49.89,1756060676732
t847,u4543,p8,4,66.26,1754878908732
t848,u3375,p1,2,210.71,1755460671732
t849,u2475,p10,1,31.97,1755529533732
t850,u2044,p4,2,83.17,1755469501732
t851,u474,p7,4,298.13,1756476321732
t852,u592,p3,1,78.32,1755969508732
t853,u2105,p3,1,243.77,1755028287732
t854,u460,p6,3,197.47,1754965884732
t855,u4228,p2,3,190.35,1756841367732
t856,u682,p10,3,133.75,1755563540732
t857,u4255,p10,3,230.15,1756149216732
t858,u4553,p4,3,135.92,1757095206732
t859,u2444,p9,5,27.36,1757177594732
t860,u1736,p10,4,107.61,1755820780732
t861,u3347,p2,1,280.91,1757190743732
t862,u2364,p9,4,165.49,1755791917732
t863,u2352,p8,1,297.25,1755081991732
t864,u2448,p6,4,142.48,1755412117732
t865,u2272,p3,4,190.23,1756359234732
t866,u4373,p7,4,24.98,1756997806732
t867,u386,p3,2,156.77,1756767585732
t868,u2379,p7,3,148.74,1756499922732
t869,u1042,p2,2,98.03,1756527960732
t870,u3162,p3,2,77.61,1757140707732
t871,u4252,p4,3,154.36,1756479855732
t872,u2770,p5,3,36.74,1754653669732
t873,u4377,p7,4,164.34,1755627004732
t874,u2138,p9,2,106.29,1755883523732
t875,u3129,p5,3,83.94,1756481702732
t876,u4923,p10,2,217.50,1756768736732
t877,u1041,p2,3,155.29,1756795569732
t878,u4286,p2,1,118.82,1755623036732
t879,u4465,p3,5,270.21,1754750369732
t880,u2939,p4,1,109.79,1755571275732
t881,u138,p9,3,173.58,1754932838732
t882,u2200,p5,5,189.66,1755444873732
t883,u1609,p8,1,216.05,1756332842732
t884,u3853,p9,2,101.33,1755388460732
t885,u1449,p5,4,232.58,1756519344732
t886,u3867,p1,4,289.22,1756868912732
t887,u2212,p6,1,152.05,1754873115732
t888,u4831,p4,1,38.89,1756241013732
t889,u155,p10,4,281.10,1755002325732
t890,u666,p10,2,163.37,1755470745732
t891,u4001,p6,5,192.00,1755390749732
t892,u2085,p3,3,12.89,1755433676732
t893,u1139,p5,2,275.31,1757232578732
t894,u4950,p5,1,263.35,1756796619732
t895,u1771,p1,3,47.31,1756738125732
t896,u2958,p10,4,299.34,1756392631732
t897,u1119,p6,3,118.85,1755386075732
t898,u3551,p9,1,108.48,1757231554732
t899,u631,p2,5,275.72,1754727355732
t900,u1772,p6,3,128.44,1755503137732
t901,u1196,p9,3,172.91,1755849648732
t902,u4684,p5,1,296.92,1756534255732
t903,u3013,p10,5,209.05,1755623376732
t904,u4969,p7,2,266.32,1756416330732
t905,u115,p1,4,229.50,1754793611732
t906,u382,p2,5,152.89,1755887370732
t907,u2742,p10,5,171.06,1756553102732
t908,u4588,p6,2,286.33,1755509518732
t909,u2463,p7,5,70.79,1756108003732
t910,u639,p3,2,151.41,1755708244732
t911,u1998,p9,4,204.89,1756711343732
t912,u3402,p4,1,207.27,1755461007732
t913,u3005,p5,3,199.20,1755085490732
t914,u1072,p5,3,118.22,1756385580732
t915,u1647,p3,2,255.62,1756552366732
t916,u1417,p7,1,91.65,1755969087732
t917,u1383,p3,1,213.85,1754826913732
t918,u2976,p3,1,240.73,1756777226732
t919,u1786,p8,5,115.51,1755039906732
t920,u3655,p2,5,88.07,1755583819732
t921,u703,p6,5,131.68,1754876190732
t922,u1024,p6,5,64.70,1756366809732
t923,u2169,p1,5,186.33,1757134083732
t924,u1032,p7,5,47.03,1755962212732
t925,u875,p9,5,62.39,1757177421732
t926,u908,p6,1,20.78,1756099507732
t927,u134,p4,3,85.56,1754922829732
t928,u4598,p5,4,151.69,1756491754732
t929,u3185,p9,3,281.99,1754925274732
t930,u4780,p3,5,20.31,1757068280732
t931,u1570,p2,2,101.36,1755240833732
t932,u474,p2,5,290.70,1757214581732
t933,u3785,p3,3,43.76,1756364714732
t934,u1353,p10,3,120.58,1756471754732
t935,u4546,p5,1,103.47,1755968901732
t936,u1089,p10,4,229.41,1755403454732
t937,u1731,p3,1,291.27,1755162223732
t938,u340,p9,3,251.33,1756847335732
t939,u3252,p9,3,89.79,1756523883732
t940,u2313,p8,3,294.70,1756550126732
t941,u3428,p9,2,91.33,1755440664732
t942,u1352,p6,2,42.02,1755831521732
t943,u682,p5,3,12.88,1755532940732
t944,u3681,p3,5,111.38,1755225663732
t945,u3185,p3,4,81.43,1755534885732
t946,u3273,p5,1,33.67,1756096441732
t947,u2201,p9,4,151.33,1754686608732
t948,u3688,p7,3,231.16,1755724049732
t949,u3847,p6,1,270.75,1755792341732
t950,u2668,p3,1,169.06,1756380892732
t951,u3305,p9,4,227.70,1756149327732
t952,u2542,p10,2,108.96,1755866443732
t953,u3685,p9,3,129.52,1754934847732
t954,u4429,p5,5,138.95,1755540856732
t955,u4704,p10,5,262.68,1756063120732
t956,u4758,p3,3,12.01,1756432168732
t957,u4656,p1,3,128.05,1754925117732
t958,u240,p7,1,272.66,1756610105732
t959,u2837,p6,1,158.86,1757145006732
t960,u68,p10,5,190.67,1756336485732
t961,u2209,p10,4,30.72,1756320322732
t962,u1048,p2,3,129.67,1755646051732
t963,u1694,p6,4,254.59,1756569368732
t964,u4802,p6,2,227.17,1757005250732
t965,u2670,p10,5,221.68,1755836682732
t966,u4988,p6,4,127.45,1755116617732
t967,u1390,p3,4,171.79,1755943604732
t968,u4509,p6,3,43.68,1756894199732
t969,u2251,p5,3,28.32,1756820270732
t970,u2096,p4,4,37.28,1756792366732
t971,u1815,p3,4,85.93,1754915617732
t972,u3303,p1,4,89.76,1756775411732
t973,u1236,p6,5,224.29,1755419028732
t974,u1079,p7,5,258.26,1757114742732
t975,u2304,p6,5,246.29,1755831258732
t976,u4061,p6,3,132.35,1757194385732
t977,u4360,p7,5,152.27,1755301826732
t978,u4318,p4,3,143.07,1757068614732
t979,u4723,p2,3,149.94,1755813684732
t980,u1056,p9,4,141.20,1755929751732
t981,u4716,p5,3,300.95,1755659281732
t982,u845,p5,3,181.58,1755990652732
t983,u2053,p2,1,232.19,1754820423732
t984,u2575,p9,3,265.03,1754865448732
t985,u3898,p6,1,227.42,1756791740732
t986,u4151,p4,4,303.60,1756753675732
t987,u394,p2,5,242.09,1757170601732
t988,u1795,p10,5,21.11,1757141133732
t989,u3637,p4,5,272.20,1756503766732
t990,u3697,p7,2,271.07,1756768946732
t991,u1716,p9,4,143.53,1755864594732
t992,u236,p6,4,48.42,1754704474732
t993,u2652,p3,4,142.13,1755462679732
t994,u879,p7,1,267.04,1755918614732
t995,u449,p7,4,99.22,1755748835732
t996,u608,p10,1,217.38,1756131069732
t997,u4975,p7,5,221.51,1757054867732
t998,u3785,p3,5,60.90,1757129024732
t999,u366,p5,4,287.37,1756219007732
t1000,u227,p7,2,170.78,1754784166732
t1001,u2801,p2,1,181.58,1755285067732
t1002,u4501,p3,1,90.82,1756822643732
t1003,u4243,p9,4,96.72,1756124308732
t1004,u2993,p7,2,276.49,1756935315732
t1005,u1058,p1,5,191.62,1757225882732
t1006,u2320,p4,1,283.87,1755497575732
t1007,u2644,p5,5,282.40,1755723837732
t1008,u552,p10,4,30.93,1756856246732
t1009,u2688,p7,1,259.82,1755722639732
t1010,u1485,p9,3,147.44,1755977445732
t1011,u4929,p5,5,167.56,1756602623732
t1012,u658,p4,1,13.13,1756392899732
t1013,u4715,p10,4,169.61,1756776985732
t1014,u510,p7,2,121.86,1754738622732
t1015,u4659,p2,5,293.47,1756056494732
t1016,u1632,p4,2,250.23,1756711831732
t1017,u4899,p7,4,107.48,1757089305732
t1018,u920,p1,5,33.16,1754927910732
t1019,u4387,p9,4,183.41,1755657520732
t1020,u1234,p6,5,216.96,1756372485732
t1021,u4007,p10,5,292.52,1756254554732
t1022,u1152,p10,4,133.09,1756882801732
t1023,u400,p4,4,164.19,1755750686732
t1024,u4994,p3,2,16.09,1754908669732
t1025,u4868,p7,4,88.06,1754785116732
t1026,u932,p3,4,209.05,1755704102732
t1027,u645,p9,3,199.28,1755329862732
t1028,u3183,p8,5,175.10,1755559704732
t1029,u2463,p2,3,75.08,1755814154732
t1030,u2757,p9,2,171.55,1756815233732
t1031,u1373,p9,3,229.98,1757018890732
t1032,u1734,p8,1,143.96,1755811458732
t1033,u4047,p4,1,80.50,1755768137732
t1034,u4297,p5,1,120.14,1754686537732
t1035,u1380,p3,3,269.84,1755008681732
t1036,u1612,p2,3,27.17,1756002625732
t1037,u4147,p2,2,22.14,1756154735732
t1038,u3013,p8,2,106.37,1755440905732
t1039,u4971,p7,5,159.03,1756964187732
t1040,u3272,p8,2,220.72,1755140581732
t1041,u3436,p9,5,51.26,1757133199732
t1042,u272,p2,1,226.56,1756469419732
t1043,u2687,p6,3,75.57,1756690516732
t1044,u3157,p9,5,172.50,1755064971732
t1045,u2088,p9,2,154.30,1756520367732
t1046,u683,p10,3,78.11,1755100789732
t1047,u2590,p2,5,239.39,1754894504732
t1048,u516,p4,3,135.29,1755747916732
t1049,u2459,p9,4,304.86,1756325594732
t1050,u548,p7,2,108.71,1755146845732
t1051,u351,p10,2,23.56,1754874379732
t1052,u3719,p3,4,13.28,1756115974732
t1053,u3386,p5,3,134.61,1756702480732
t1054,u3771,p3,5,191.14,1754965450732
t1055,u3669,p1,1,297.07,1755261814732
t1056,u1938,p2,5,260.37,1756597891732
t1057,u2822,p1,3,241.66,1756673559732
t1058,u2764,p5,4,244.20,1755881383732
t1059,u431,p1,3,150.06,1754884773732
t1060,u1787,p6,2,38.40,1755640073732
t1061,u1339,p7,2,142.13,1755702578732
t1062,u603,p8,5,268.38,1755675362732
t1063,u4935,p8,2,246.83,1755272827732
t1064,u4066,p7,4,134.03,1756145213732
t1065,u3443,p8,1,37.62,1754742190732
t1066,u3654,p5,5,285.88,1754979909732
t1067,u1245,p8,3,233.41,1755947843732
t1068,u611,p8,2,92.29,1756078705732
t1069,u1907,p7,4,91.82,1756845654732
t1070,u2940,p5,3,25.90,1755272111732
t1071,u3648,p1,3,74.21,1756976342732
t1072,u3895,p4,1,216.90,1756486736732
t1073,u320,p5,2,276.50,1756913093732
t1074,u1132,p10,4,144.60,1755406252732
t1075,u4320,p1,4,105.11,1756507542732
t1076,u2674,p5,5,18.67,1755064033732
t1077,u2374,p5,1,183.32,1755755162732
t1078,u4313,p10,1,146.82,1755442293732
t1079,u115,p5,3,206.17,1755729496732
t1080,u831,p3,4,147.31,1756040954732
t1081,u2902,p8,5,212.58,1754808707732
t1082,u4593,p3,5,190.05,1756785732732
t1083,u2769,p1,5,161.72,1756664349732
t1084,u567,p7,3,179.84,1755265282732
t1085,u698,p2,2,264.90,1754883130732
t1086,u1077,p4,3,119.24,1756158993732
t1087,u734,p2,4,206.36,1755778238732
t1088,u2144,p2,5,150.24,1755647520732
t1089,u2639,p4,4,108.57,1755764299732
t1090,u3531,p10,1,207.12,1755283885732
t1091,u819,p10,3,60.32,1755325796732
t1092,u4961,p2,4,97.55,1755846595732
t1093,u662,p3,1,288.39,1754727375732
t1094,u503,p9,3,299.69,1755480631732
t1095,u3017,p5,5,130.03,1755229172732
t1096,u3339,p2,4,135.43,1756782731732
t1097,u2376,p3,2,175.07,1755572220732
t1098,u4321,p1,4,177.94,1755289340732
t1099,u148,p2,5,22.72,1756712006732
t1100,u2259,p7,5,150.34,1756434071732
t1101,u1989,p5,5,249.68,1756728211732
t1102,u3048,p5,2,262.84,1755544749732
t1103,u1439,p2,1,111.53,1755831635732
t1104,u1723,p8,2,68.72,1755786027732
t1105,u4104,p1,1,69.13,1755709239732
t1106,u453,p2,2,52.81,1756344316732
t1107,u3082,p10,2,299.48,1755163692732
t1108,u1208,p10,3,194.07,1755331771732
t1109,u3058,p10,1,177.89,1754834075732
t1110,u2842,p2,5,231.97,1754730386732
t1111,u2988,p2,5,54.70,1754893027732
t1112,u4245,p5,1,152.11,1754910806732
t1113,u1256,p7,3,135.07,1757012376732
t1114,u225,p6,1,269.93,1755409263732
t1115,u255,p7,4,206.85,1755819595732
t1116,u1486,p3,4,22.98,1755745135732
t1117,u394,p9,5,257.82,1756586524732
t1118,u3026,p9,4,291.89,1756155291732
t1119,u1175,p8,1,254.07,1756137113732
t1120,u2416,p3,4,240.16,1756577287732
t1121,u3154,p8,2,106.97,1756747003732
t1122,u1797,p6,4,56.69,1756389195732
t1123,u4246,p10,4,82.26,1755742696732
t1124,u461,p1,5,109.65,1755158841732
t1125,u2301,p7,3,256.39,1754825894732
t1126,u3822,p6,4,212.51,1754668370732
t1127,u4934,p5,4,21.98,1755539097732
t1128,u1637,p10,3,270.64,1754753569732
t1129,u3987,p5,1,139.39,1756609977732
t1130,u2358,p4,4,93.01,1755495936732
t1131,u3083,p10,5,174.89,1754917271732
t1132,u2735,p8,1,262.04,1756975655732
t1133,u2550,p9,3,155.68,1756284267732
t1134,u3182,p10,1,280.74,1755899735732
t1135,u2333,p6,3,130.93,1756661365732
t1136,u1527,p4,3,90.44,1756461483732
t1137,u2953,p8,5,190.07,1755772904732
t1138,u326,p3,1,36.00,1756494510732
t1139,u3928,p9,2,263.99,1755612535732
t1140,u3505,p2,3,148.87,1755166220732
t1141,u1263,p5,3,174.89,1756061561732
t1142,u4949,p7,3,12.43,1755661473732
t1143,u2016,p10,3,298.35,1755745900732
t1144,u3082,p10,3,192.67,1755529491732
t1145,u229,p9,5,138.65,1755283357732
t1146,u1673,p1,3,77.84,1755126641732
t1147,u2107,p2,1,191.01,1756187511732
t1148,u15,p1,1,207.40,1754947520732
t1149,u2039,p8,3,292.87,1755749371732
t1150,u2399,p4,3,150.81,1754987708732
t1151,u4668,p8,1,162.92,1756552364732
t1152,u4222,p2,1,104.52,1755626605732
t1153,u3787,p5,3,78.20,1755979565732
t1154,u4045,p10,3,25.67,1756328599732
t1155,u1802,p5,3,95.66,1755275668732
t1156,u2330,p8,3,273.10,1756508769732
t1157,u3148,p7,2,166.33,1754820731732
t1158,u1250,p9,3,176.78,1756461321732
t1159,u187,p9,1,90.08,1755007376732
t1160,u3260,p10,2,187.67,1756132787732
t1161,u486,p5,3,81.26,1755231847732
t1162,u416,p5,2,117.47,1755936485732
t1163,u2824,p10,3,213.23,1755767832732
t1164,u2164,p5,1,66.43,1755939734732
t1165,u2586,p9,1,191.26,1755685154732
t1166,u2736,p6,4,115.88,1755535874732
t1167,u894,p2,1,26.07,1755068386732
t1168,u6,p3,4,301.00,1755422724732
t1169,u4469,p1,3,120.45,1754655963732
t1170,u1348,p3,2,61.12,1756971224732
t1171,u2813,p2,4,40.77,1756776924732
t1172,u1001,p1,4,197.35,1755373000732
t1173,u2138,p3,5,7.40,1756444661732
t1174,u987,p1,5,161.90,1756627829732
t1175,u3281,p8,4,96.02,1756178457732
t1176,u4882,p1,1,113.42,1756588006732
t1177,u762,p9,1,173.82,1756930326732
t1178,u997,p9,4,115.84,1755886559732
t1179,u1707,p4,1,93.99,1757147527732
t1180,u1622,p3,3,53.47,1754834024732
t1181,u2076,p4,2,267.87,1754817562732
t1182,u2854,p4,5,52.35,1756521926732
t1183,u2146,p9,1,274.76,1757067675732
t1184,u1270,p6,2,191.57,1756976518732
t1185,u4822,p7,2,129.35,1755216867732
t1186,u2368,p5,1,254.20,1756468387732
t1187,u1499,p1,3,51.74,1755283660732
t1188,u3949,p3,2,217.79,1756311342732
t1189,u1167,p3,2,150.81,1754747153732
t1190,u4161,p4,4,230.03,1755738928732
t1191,u1259,p2,2,90.40,1755550203732
t1192,u4564,p2,3,118.93,1757155060732
t1193,u2087,p7,5,23.52,1756775051732
t1194,u612,p7,3,37.06,1755327297732
t1195,u461,p7,5,177.60,1756964015732
t1196,u853,p4,4,93.48,1756988246732
t1197,u4076,p3,2,116.79,1754943995732
t1198,u1476,p3,5,63.23,1755141890732
t1199,u2540,p10,4,212.12,1757094716732
t1200,u2678,p5,1,83.16,1755305577732
t1201,u2066,p2,2,191.28,1756940566732
t1202,u3260,p7,2,201.66,1756889740732
t1203,u3406,p1,5,95.05,1756991168732
t1204,u2989,p7,4,152.60,1756455907732
t1205,u1767,p7,5,233.79,1757140694732
t1206,u386,p6,1,11.09,1755011811732
t1207,u4603,p4,5,290.74,1756833036732
t1208,u4361,p6,2,21.70,1755483011732
t1209,u1642,p6,3,171.48,1755707527732
t1210,u841,p6,4,75.01,1756483661732
t1211,u1929,p3,1,247.88,1755292766732
t1212,u4113,p4,5,77.87,1756062941732
t1213,u1646,p10,4,65.14,1756655549732
t1214,u702,p9,4,25.75,1755630607732
t1215,u4805,p10,5,30.96,1754909705732
t1216,u1197,p3,4,233.50,1757037189732
t1217,u3527,p7,5,78.29,1755917859732
t1218,u4898,p1,1,64.82,1756096644732
t1219,u4799,p8,3,107.21,1756226549732
t1220,u1865,p10,2,258.20,1756020372732
t1221,u4113,p4,1,68.52,1755160620732
t1222,u1639,p4,4,14.82,1755800217732
t1223,u1706,p3,5,141.70,1755261183732
t1224,u2865,p7,2,275.18,1756244889732
t1225,u2192,p9,2,220.12,1755283370732
t1226,u4407,p7,3,72.92,1757136807732
t1227,u4231,p7,1,260.39,1755587135732
